date,path,pageviews,unique_users,sessions_with_page,avg_scroll_depth,total_clicks
2025-10-12,/checkout/thankyou,135,110,110,60.58,91
2025-10-12,/products/stick-up-cam-battery,107,107,107,60.17,42
2025-10-12,/products/indoor-cam-(2nd-gen),103,103,103,62.21,48
2025-10-12,/products/ring-alarm-8-piece,100,100,100,63.5,34
2025-10-12,/products/video-doorbell-pro-2,90,90,90,66.0,35
2025-10-13,/checkout/payment,123,94,94,61.24,89
2025-10-13,/cart,122,92,92,65.17,95
2025-10-13,/category/security-cameras,115,83,83,62.84,85
2025-10-13,/checkout/thankyou,115,79,79,63.16,81
2025-10-13,/products/video-doorbell-pro-2,115,115,115,65.88,51
2025-10-13,/products/indoor-cam-(2nd-gen),99,99,99,64.35,35
2025-10-13,/products/stick-up-cam-battery,95,95,95,66.51,33
2025-10-13,/products/ring-alarm-8-piece,91,91,91,57.08,31
2025-10-14,/category/security-cameras,163,113,113,65.35,116
2025-10-14,/checkout/payment,155,110,110,61.62,107
2025-10-14,/checkout/thankyou,149,113,113,64.65,103
2025-10-14,/cart,147,103,103,59.25,99
2025-10-14,/products/video-doorbell-pro-2,108,108,108,61.27,48
2025-10-14,/products/stick-up-cam-battery,105,105,105,63.75,36
2025-10-14,/products/ring-alarm-8-piece,98,98,98,64.49,38
2025-10-14,/products/indoor-cam-(2nd-gen),89,89,89,65.0,41
2025-10-15,/cart,150,108,108,60.81,109
2025-10-15,/checkout/payment,145,115,115,60.9,112
2025-10-15,/checkout/thankyou,143,111,111,63.52,95
2025-10-15,/category/security-cameras,139,97,98,63.26,94
2025-10-15,/products/indoor-cam-(2nd-gen),124,124,124,60.51,57
2025-10-15,/products/video-doorbell-pro-2,95,95,95,65.87,41
2025-10-15,/products/ring-alarm-8-piece,94,92,94,64.83,38
2025-10-15,/products/stick-up-cam-battery,87,87,87,62.75,44
2025-10-16,/cart,156,114,114,64.15,111
2025-10-16,/checkout/thankyou,156,117,117,64.31,112
2025-10-16,/category/security-cameras,144,103,103,62.5,98
2025-10-16,/checkout/payment,133,102,102,60.17,93
2025-10-16,/products/ring-alarm-8-piece,103,103,103,63.49,47
2025-10-16,/products/stick-up-cam-battery,103,103,103,65.3,40
2025-10-16,/products/indoor-cam-(2nd-gen),100,100,100,60.65,43
2025-10-16,/products/video-doorbell-pro-2,94,94,94,63.5,42
2025-10-17,/checkout/thankyou,148,116,116,62.32,94
2025-10-17,/category/security-cameras,143,101,101,61.35,99
2025-10-17,/checkout/payment,136,98,98,65.41,91
2025-10-17,/cart,135,96,96,64.14,89
2025-10-17,/products/ring-alarm-8-piece,104,104,104,62.66,44
2025-10-17,/products/indoor-cam-(2nd-gen),100,100,100,65.45,36
2025-10-17,/products/stick-up-cam-battery,100,100,100,60.58,35
2025-10-17,/products/video-doorbell-pro-2,96,96,96,65.43,34
2025-10-18,/checkout/thankyou,156,111,111,58.5,102
2025-10-18,/category/security-cameras,151,110,110,65.24,102
2025-10-18,/checkout/payment,143,109,109,63.95,88
2025-10-18,/cart,139,109,109,62.12,103
2025-10-18,/products/ring-alarm-8-piece,107,107,107,63.38,46
2025-10-18,/products/indoor-cam-(2nd-gen),100,100,100,59.19,40
2025-10-18,/products/stick-up-cam-battery,97,97,97,63.52,46
2025-10-18,/products/video-doorbell-pro-2,96,96,96,62.12,39
2025-10-19,/checkout/payment,143,101,101,61.72,92
2025-10-19,/cart,142,110,110,60.3,93
2025-10-19,/category/security-cameras,141,104,104,60.82,96
2025-10-19,/checkout/thankyou,138,102,102,63.17,98
2025-10-19,/products/ring-alarm-8-piece,108,108,108,62.11,45
2025-10-19,/products/video-doorbell-pro-2,103,103,103,67.39,47
2025-10-19,/products/indoor-cam-(2nd-gen),98,98,98,62.76,39
2025-10-19,/products/stick-up-cam-battery,91,91,91,64.55,38
2025-10-20,/checkout/payment,159,113,113,64.33,112
2025-10-20,/checkout/thankyou,158,115,115,61.06,107
2025-10-20,/category/security-cameras,146,106,106,61.09,106
2025-10-20,/cart,140,102,102,58.69,99
2025-10-20,/products/indoor-cam-(2nd-gen),118,118,118,62.5,47
2025-10-20,/products/ring-alarm-8-piece,99,99,99,58.93,41
2025-10-20,/products/video-doorbell-pro-2,99,99,99,60.96,40
2025-10-20,/products/stick-up-cam-battery,84,84,84,60.8,31
2025-10-21,/category/security-cameras,158,110,110,61.73,103
2025-10-21,/cart,150,108,109,59.63,109
2025-10-21,/checkout/thankyou,143,108,108,62.41,104
2025-10-21,/checkout/payment,139,103,103,59.84,101
2025-10-21,/products/ring-alarm-8-piece,111,111,111,63.43,43
2025-10-21,/products/indoor-cam-(2nd-gen),102,102,102,60.17,40
2025-10-21,/products/stick-up-cam-battery,94,94,94,66.2,43
2025-10-21,/products/video-doorbell-pro-2,93,93,93,60.66,37
2025-10-22,/category/security-cameras,147,105,105,63.68,106
2025-10-22,/cart,145,107,107,60.97,94
2025-10-22,/checkout/thankyou,131,104,104,61.73,98
2025-10-22,/checkout/payment,126,88,88,62.93,84
2025-10-22,/products/indoor-cam-(2nd-gen),109,109,109,62.1,40
2025-10-22,/products/video-doorbell-pro-2,106,106,106,63.04,44
2025-10-22,/products/stick-up-cam-battery,95,95,95,68.48,37
2025-10-22,/products/ring-alarm-8-piece,90,90,90,61.22,37
2025-10-23,/category/security-cameras,160,107,107,63.2,118
2025-10-23,/checkout/thankyou,149,115,115,61.98,101
2025-10-23,/checkout/payment,144,104,104,59.81,95
2025-10-23,/cart,116,90,90,62.5,89
2025-10-23,/products/stick-up-cam-battery,105,105,105,62.78,41
2025-10-23,/products/indoor-cam-(2nd-gen),104,104,104,62.5,38
2025-10-23,/products/video-doorbell-pro-2,101,101,101,65.79,44
2025-10-23,/products/ring-alarm-8-piece,90,90,90,62.18,35
2025-10-24,/category/security-cameras,174,117,117,64.71,126
2025-10-24,/cart,157,109,109,62.72,109
2025-10-24,/checkout/thankyou,145,102,102,64.6,94
2025-10-24,/checkout/payment,122,94,94,63.12,87
2025-10-24,/products/video-doorbell-pro-2,116,116,116,64.77,48
2025-10-24,/products/stick-up-cam-battery,97,97,97,66.04,45
2025-10-24,/products/ring-alarm-8-piece,95,95,95,59.85,46
2025-10-24,/products/indoor-cam-(2nd-gen),91,91,91,61.76,29
2025-10-25,/checkout/thankyou,164,110,110,61.05,116
2025-10-25,/cart,162,119,119,60.51,107
2025-10-25,/category/security-cameras,151,108,108,61.92,106
2025-10-25,/checkout/payment,124,99,99,62.13,80
2025-10-25,/products/ring-alarm-8-piece,113,113,113,60.2,42
2025-10-25,/products/indoor-cam-(2nd-gen),100,100,100,62.99,38
2025-10-25,/products/video-doorbell-pro-2,95,95,95,54.63,41
2025-10-25,/products/stick-up-cam-battery,93,93,93,63.89,44
2025-10-26,/checkout/thankyou,159,106,106,62.71,111
2025-10-26,/checkout/payment,139,100,100,63.8,98
2025-10-26,/category/security-cameras,138,95,95,61.43,102
2025-10-26,/cart,130,99,99,63.72,93
2025-10-26,/products/ring-alarm-8-piece,118,118,118,62.85,42
2025-10-26,/products/stick-up-cam-battery,106,106,106,62.31,42
2025-10-26,/products/video-doorbell-pro-2,95,95,95,63.98,43
2025-10-26,/products/indoor-cam-(2nd-gen),80,80,80,68.75,32
2025-10-27,/cart,149,108,108,65.0,106
2025-10-27,/checkout/thankyou,149,115,115,59.88,97
2025-10-27,/category/security-cameras,133,98,98,60.99,93
2025-10-27,/checkout/payment,133,98,98,64.13,94
2025-10-27,/products/stick-up-cam-battery,107,107,107,55.08,47
2025-10-27,/products/ring-alarm-8-piece,102,102,102,58.77,37
2025-10-27,/products/video-doorbell-pro-2,100,100,100,65.1,49
2025-10-27,/products/indoor-cam-(2nd-gen),92,92,92,68.18,41
2025-10-28,/checkout/payment,160,110,110,60.98,111
2025-10-28,/checkout/thankyou,146,108,108,66.72,107
2025-10-28,/category/security-cameras,138,98,98,66.38,102
2025-10-28,/cart,122,90,90,62.8,89
2025-10-28,/products/video-doorbell-pro-2,115,115,115,63.89,47
2025-10-28,/products/ring-alarm-8-piece,107,107,107,62.5,39
2025-10-28,/products/indoor-cam-(2nd-gen),89,89,89,61.41,28
2025-10-28,/products/stick-up-cam-battery,89,89,89,61.64,37
2025-10-29,/cart,160,115,115,63.6,121
2025-10-29,/checkout/payment,150,109,109,62.66,96
2025-10-29,/category/security-cameras,145,110,110,61.44,106
2025-10-29,/checkout/thankyou,129,99,99,62.17,79
2025-10-29,/products/video-doorbell-pro-2,117,117,117,62.92,47
2025-10-29,/products/indoor-cam-(2nd-gen),100,100,100,64.58,37
2025-10-29,/products/stick-up-cam-battery,94,94,94,66.02,37
2025-10-29,/products/ring-alarm-8-piece,89,89,89,61.88,37
2025-10-30,/checkout/payment,149,105,105,62.82,104
2025-10-30,/cart,137,102,102,64.44,106
2025-10-30,/category/security-cameras,118,89,89,62.31,81
2025-10-30,/checkout/thankyou,108,84,84,67.68,65
2025-10-30,/products/ring-alarm-8-piece,108,108,108,63.14,45
2025-10-30,/products/video-doorbell-pro-2,108,108,108,64.58,42
2025-10-30,/products/indoor-cam-(2nd-gen),93,92,93,60.42,40
2025-10-30,/products/stick-up-cam-battery,91,91,91,64.58,29
2025-10-31,/checkout/thankyou,139,107,107,62.69,100
2025-10-31,/cart,130,98,98,65.07,96
2025-10-31,/category/security-cameras,127,94,94,60.53,90
2025-10-31,/checkout/payment,120,87,87,64.79,87
2025-10-31,/products/stick-up-cam-battery,111,111,111,59.93,44
2025-10-31,/products/video-doorbell-pro-2,103,103,103,65.57,43
2025-10-31,/products/ring-alarm-8-piece,94,94,94,64.29,39
2025-10-31,/products/indoor-cam-(2nd-gen),92,92,92,60.42,38
2025-11-01,/category/security-cameras,158,113,113,61.18,114
2025-11-01,/checkout/payment,150,105,105,61.28,103
2025-11-01,/checkout/thankyou,150,110,110,63.37,109
2025-11-01,/cart,146,108,108,63.13,104
2025-11-01,/products/stick-up-cam-battery,107,107,107,59.82,50
2025-11-01,/products/ring-alarm-8-piece,104,104,104,63.04,51
2025-11-01,/products/indoor-cam-(2nd-gen),97,97,97,66.92,48
2025-11-01,/products/video-doorbell-pro-2,92,92,92,55.95,36
2025-11-02,/checkout/payment,161,119,120,64.11,118
2025-11-02,/category/security-cameras,154,116,116,62.18,109
2025-11-02,/cart,151,113,113,61.09,105
2025-11-02,/checkout/thankyou,148,106,106,60.6,92
2025-11-02,/products/stick-up-cam-battery,118,118,118,53.28,46
2025-11-02,/products/video-doorbell-pro-2,98,98,98,61.61,42
2025-11-02,/products/ring-alarm-8-piece,95,94,95,63.14,42
2025-11-02,/products/indoor-cam-(2nd-gen),89,89,89,64.34,43
2025-11-03,/checkout/thankyou,161,108,109,61.57,109
2025-11-03,/category/security-cameras,141,105,105,65.14,91
2025-11-03,/cart,125,98,99,63.32,87
2025-11-03,/checkout/payment,125,101,101,65.0,92
2025-11-03,/products/ring-alarm-8-piece,109,109,109,63.64,44
2025-11-03,/products/stick-up-cam-battery,106,106,106,62.69,34
2025-11-03,/products/indoor-cam-(2nd-gen),95,95,95,61.11,42
2025-11-03,/products/video-doorbell-pro-2,90,90,90,68.3,32
2025-11-04,/checkout/payment,145,100,100,62.11,107
2025-11-04,/category/security-cameras,131,93,93,63.36,89
2025-11-04,/checkout/thankyou,125,98,98,66.89,96
2025-11-04,/cart,116,95,95,59.4,79
2025-11-04,/products/indoor-cam-(2nd-gen),115,115,115,61.72,46
2025-11-04,/products/video-doorbell-pro-2,99,99,99,67.61,29
2025-11-04,/products/stick-up-cam-battery,94,94,94,68.75,33
2025-11-04,/products/ring-alarm-8-piece,92,92,92,66.07,38
2025-11-05,/cart,146,108,108,61.51,100
2025-11-05,/category/security-cameras,142,96,96,64.93,94
2025-11-05,/checkout/thankyou,136,103,103,59.84,89
2025-11-05,/checkout/payment,126,95,95,62.4,91
2025-11-05,/products/stick-up-cam-battery,112,112,112,61.29,43
2025-11-05,/products/video-doorbell-pro-2,97,97,97,61.44,39
2025-11-05,/products/ring-alarm-8-piece,96,96,96,66.96,35
2025-11-05,/products/indoor-cam-(2nd-gen),95,95,95,63.26,38
2025-11-06,/checkout/thankyou,151,105,105,64.09,105
2025-11-06,/category/security-cameras,139,108,108,63.83,91
2025-11-06,/cart,129,97,97,61.79,87
2025-11-06,/checkout/payment,128,89,89,61.49,93
2025-11-06,/products/video-doorbell-pro-2,110,110,110,62.67,53
2025-11-06,/products/indoor-cam-(2nd-gen),98,98,98,70.37,35
2025-11-06,/products/ring-alarm-8-piece,98,98,98,67.79,32
2025-11-06,/products/stick-up-cam-battery,94,94,94,62.5,34
2025-11-07,/checkout/payment,163,114,114,65.62,121
2025-11-07,/checkout/thankyou,159,111,111,65.16,112
2025-11-07,/cart,150,106,106,64.9,108
2025-11-07,/category/security-cameras,145,100,100,61.75,111
2025-11-07,/products/indoor-cam-(2nd-gen),120,119,120,62.01,52
2025-11-07,/products/video-doorbell-pro-2,106,106,106,64.66,37
2025-11-07,/products/ring-alarm-8-piece,91,91,91,67.55,31
2025-11-07,/products/stick-up-cam-battery,83,83,83,59.78,31
2025-11-08,/checkout/payment,149,108,108,62.59,101
2025-11-08,/cart,146,104,104,60.97,103
2025-11-08,/checkout/thankyou,135,100,100,61.59,90
2025-11-08,/category/security-cameras,124,91,91,63.49,88
2025-11-08,/products/indoor-cam-(2nd-gen),110,110,110,65.67,47
2025-11-08,/products/video-doorbell-pro-2,100,100,100,67.93,35
2025-11-08,/products/ring-alarm-8-piece,95,95,95,62.76,39
2025-11-08,/products/stick-up-cam-battery,95,95,95,58.33,34
2025-11-09,/cart,187,121,121,66.34,143
2025-11-09,/checkout/payment,150,110,110,61.02,103
2025-11-09,/checkout/thankyou,141,104,104,64.64,91
2025-11-09,/category/security-cameras,139,100,100,63.72,98
2025-11-09,/products/ring-alarm-8-piece,109,109,109,58.33,45
2025-11-09,/products/video-doorbell-pro-2,104,104,104,67.59,44
2025-11-09,/products/indoor-cam-(2nd-gen),98,98,98,55.77,45
2025-11-09,/products/stick-up-cam-battery,89,89,89,62.26,31
2025-11-10,/checkout/payment,139,110,110,64.34,93
2025-11-10,/cart,132,94,94,64.51,99
2025-11-10,/category/security-cameras,127,98,98,65.0,95
2025-11-10,/checkout/thankyou,119,98,98,62.39,80
2025-11-10,/products/indoor-cam-(2nd-gen),113,113,113,58.33,43
2025-11-10,/products/ring-alarm-8-piece,105,105,105,67.62,47
2025-11-10,/products/stick-up-cam-battery,91,91,91,62.04,38
2025-11-10,/products/video-doorbell-pro-2,91,91,91,63.07,38
2025-11-11,/checkout/thankyou,152,112,112,61.11,105
2025-11-11,/category/security-cameras,141,108,108,62.1,106
2025-11-11,/cart,126,101,101,61.94,85
2025-11-11,/checkout/payment,124,89,89,64.17,87
2025-11-11,/products/stick-up-cam-battery,119,119,119,64.24,53
2025-11-11,/products/indoor-cam-(2nd-gen),100,100,100,63.6,48
2025-11-11,/products/ring-alarm-8-piece,92,92,92,57.07,36
2025-11-11,/products/video-doorbell-pro-2,89,89,89,53.57,31
2025-11-12,/checkout/payment,164,105,105,59.71,122
2025-11-12,/cart,157,112,112,63.51,109
2025-11-12,/checkout/thankyou,142,114,114,63.17,101
2025-11-12,/category/security-cameras,137,110,110,58.9,99
2025-11-12,/products/ring-alarm-8-piece,104,104,104,65.16,46
2025-11-12,/products/video-doorbell-pro-2,103,103,103,64.93,43
2025-11-12,/products/indoor-cam-(2nd-gen),101,101,101,60.87,37
2025-11-12,/products/stick-up-cam-battery,92,92,92,61.7,35
2025-11-13,/category/security-cameras,164,119,119,60.63,118
2025-11-13,/checkout/payment,162,115,115,63.79,124
2025-11-13,/cart,158,120,120,62.94,114
2025-11-13,/checkout/thankyou,144,102,102,63.22,91
2025-11-13,/products/ring-alarm-8-piece,131,131,131,62.8,51
2025-11-13,/products/stick-up-cam-battery,95,95,95,66.46,38
2025-11-13,/products/indoor-cam-(2nd-gen),87,87,87,57.73,40
2025-11-13,/products/video-doorbell-pro-2,87,87,87,70.83,36
2025-11-14,/category/security-cameras,151,107,108,64.26,110
2025-11-14,/checkout/payment,146,106,106,66.67,95
2025-11-14,/cart,142,103,103,62.68,90
2025-11-14,/checkout/thankyou,138,100,100,63.64,95
2025-11-14,/products/video-doorbell-pro-2,109,109,109,62.89,61
2025-11-14,/products/ring-alarm-8-piece,106,106,106,65.95,39
2025-11-14,/products/indoor-cam-(2nd-gen),99,99,99,62.7,38
2025-11-14,/products/stick-up-cam-battery,86,86,86,63.89,39
2025-11-15,/category/security-cameras,162,110,110,63.46,119
2025-11-15,/checkout/payment,148,111,111,63.8,96
2025-11-15,/cart,147,100,100,60.37,91
2025-11-15,/checkout/thankyou,137,105,105,66.49,103
2025-11-15,/products/indoor-cam-(2nd-gen),121,121,121,59.77,47
2025-11-15,/products/video-doorbell-pro-2,105,105,105,62.71,45
2025-11-15,/products/stick-up-cam-battery,90,90,90,65.22,37
2025-11-15,/products/ring-alarm-8-piece,84,84,84,64.58,37
2025-11-16,/checkout/payment,167,117,117,63.58,119
2025-11-16,/category/security-cameras,164,115,115,60.81,123
2025-11-16,/cart,141,106,106,60.04,95
2025-11-16,/checkout/thankyou,137,108,108,64.42,97
2025-11-16,/products/ring-alarm-8-piece,112,112,112,66.77,53
2025-11-16,/products/indoor-cam-(2nd-gen),107,107,107,68.75,40
2025-11-16,/products/stick-up-cam-battery,94,94,94,59.8,43
2025-11-16,/products/video-doorbell-pro-2,87,87,87,60.26,34
2025-11-17,/cart,170,122,122,64.55,119
2025-11-17,/category/security-cameras,148,116,116,61.07,101
2025-11-17,/checkout/payment,142,104,104,61.35,101
2025-11-17,/checkout/thankyou,133,99,99,63.21,95
2025-11-17,/products/ring-alarm-8-piece,105,105,105,64.62,37
2025-11-17,/products/indoor-cam-(2nd-gen),99,99,99,66.32,43
2025-11-17,/products/video-doorbell-pro-2,98,98,98,66.8,46
2025-11-17,/products/stick-up-cam-battery,97,97,97,63.11,38
2025-11-18,/checkout/thankyou,127,95,95,61.36,85
2025-11-18,/category/security-cameras,126,95,95,66.73,84
2025-11-18,/checkout/payment,119,88,88,62.91,88
2025-11-18,/cart,118,89,89,60.89,88
2025-11-18,/products/video-doorbell-pro-2,115,115,115,58.33,43
2025-11-18,/products/ring-alarm-8-piece,98,98,98,62.05,38
2025-11-18,/products/stick-up-cam-battery,98,98,98,67.86,43
2025-11-18,/products/indoor-cam-(2nd-gen),90,90,90,59.24,29
2025-11-19,/category/security-cameras,158,117,117,58.33,120
2025-11-19,/checkout/payment,150,104,104,62.91,116
2025-11-19,/checkout/thankyou,142,104,104,61.96,97
2025-11-19,/cart,137,96,96,63.81,92
2025-11-19,/products/stick-up-cam-battery,105,105,105,62.5,47
2025-11-19,/products/ring-alarm-8-piece,101,101,101,61.43,46
2025-11-19,/products/video-doorbell-pro-2,100,100,100,64.22,40
2025-11-19,/products/indoor-cam-(2nd-gen),94,94,94,63.16,37
2025-11-20,/checkout/payment,166,112,112,58.69,112
2025-11-20,/checkout/thankyou,164,119,119,62.8,122
2025-11-20,/cart,152,106,106,66.03,103
2025-11-20,/category/security-cameras,144,106,106,64.52,100
2025-11-20,/products/video-doorbell-pro-2,108,108,108,58.8,41
2025-11-20,/products/indoor-cam-(2nd-gen),102,102,102,62.7,43
2025-11-20,/products/stick-up-cam-battery,98,98,98,70.52,38
2025-11-20,/products/ring-alarm-8-piece,92,92,92,61.17,36
2025-11-21,/checkout/thankyou,161,115,115,61.55,118
2025-11-21,/checkout/payment,153,113,113,62.03,99
2025-11-21,/category/security-cameras,138,100,100,63.33,103
2025-11-21,/cart,127,102,102,62.31,90
2025-11-21,/products/stick-up-cam-battery,106,106,106,62.3,43
2025-11-21,/products/indoor-cam-(2nd-gen),102,102,102,62.5,44
2025-11-21,/products/video-doorbell-pro-2,99,99,99,59.92,33
2025-11-21,/products/ring-alarm-8-piece,93,93,93,65.42,47
2025-11-22,/cart,146,107,107,65.31,103
2025-11-22,/category/security-cameras,131,92,92,62.59,93
2025-11-22,/checkout/thankyou,125,93,93,60.19,86
2025-11-22,/checkout/payment,121,98,98,62.07,86
2025-11-22,/products/stick-up-cam-battery,118,118,118,62.03,57
2025-11-22,/products/video-doorbell-pro-2,98,98,98,64.91,35
2025-11-22,/products/indoor-cam-(2nd-gen),92,92,92,71.15,31
2025-11-22,/products/ring-alarm-8-piece,91,91,91,65.38,31
2025-11-23,/checkout/payment,163,109,109,61.95,111
2025-11-23,/checkout/thankyou,157,113,113,60.97,112
2025-11-23,/cart,146,108,108,61.72,103
2025-11-23,/category/security-cameras,145,112,112,60.45,95
2025-11-23,/products/video-doorbell-pro-2,108,108,108,63.79,45
2025-11-23,/products/indoor-cam-(2nd-gen),102,102,102,67.5,39
2025-11-23,/products/ring-alarm-8-piece,96,96,96,59.19,44
2025-11-23,/products/stick-up-cam-battery,95,95,95,67.78,32
2025-11-24,/cart,150,106,106,61.15,107
2025-11-24,/checkout/payment,147,103,103,63.11,104
2025-11-24,/category/security-cameras,139,99,99,60.85,105
2025-11-24,/checkout/thankyou,128,94,94,62.4,91
2025-11-24,/products/indoor-cam-(2nd-gen),103,103,103,62.5,41
2025-11-24,/products/stick-up-cam-battery,100,100,100,60.78,42
2025-11-24,/products/ring-alarm-8-piece,99,99,99,59.86,40
2025-11-24,/products/video-doorbell-pro-2,98,98,98,59.43,35
2025-11-25,/category/security-cameras,146,107,107,61.24,106
2025-11-25,/checkout/payment,143,108,108,66.31,102
2025-11-25,/cart,137,108,108,62.3,96
2025-11-25,/checkout/thankyou,134,102,102,61.47,102
2025-11-25,/products/ring-alarm-8-piece,111,111,111,65.48,49
2025-11-25,/products/indoor-cam-(2nd-gen),101,101,101,61.76,39
2025-11-25,/products/video-doorbell-pro-2,101,101,101,60.85,29
2025-11-25,/products/stick-up-cam-battery,87,87,87,63.75,30
2025-11-26,/cart,139,100,100,67.25,91
2025-11-26,/checkout/thankyou,129,98,98,61.88,96
2025-11-26,/checkout/payment,128,94,94,64.83,93
2025-11-26,/category/security-cameras,119,95,95,62.73,77
2025-11-26,/products/stick-up-cam-battery,105,105,105,61.11,52
2025-11-26,/products/video-doorbell-pro-2,104,104,104,65.67,44
2025-11-26,/products/ring-alarm-8-piece,96,96,96,60.33,30
2025-11-26,/products/indoor-cam-(2nd-gen),95,95,95,60.09,30
2025-11-27,/checkout/thankyou,146,108,108,62.58,106
2025-11-27,/category/security-cameras,145,100,100,61.04,102
2025-11-27,/checkout/payment,126,96,96,65.18,85
2025-11-27,/cart,119,95,95,62.71,93
2025-11-27,/products/stick-up-cam-battery,112,112,112,59.86,48
2025-11-27,/products/video-doorbell-pro-2,105,105,105,62.5,43
2025-11-27,/products/ring-alarm-8-piece,103,103,103,66.41,39
2025-11-27,/products/indoor-cam-(2nd-gen),80,80,80,78.68,28
2025-11-28,/checkout/payment,166,119,119,61.76,117
2025-11-28,/checkout/thankyou,147,106,106,60.33,106
2025-11-28,/cart,135,101,101,66.73,78
2025-11-28,/category/security-cameras,135,97,97,65.82,91
2025-11-28,/products/video-doorbell-pro-2,117,117,117,61.36,46
2025-11-28,/products/ring-alarm-8-piece,96,96,96,59.58,39
2025-11-28,/products/indoor-cam-(2nd-gen),95,95,95,62.5,39
2025-11-28,/products/stick-up-cam-battery,92,92,92,64.9,35
2025-11-29,/checkout/thankyou,171,125,125,61.31,117
2025-11-29,/category/security-cameras,156,109,109,63.27,107
2025-11-29,/checkout/payment,148,110,110,61.11,96
2025-11-29,/cart,127,92,92,63.14,98
2025-11-29,/products/stick-up-cam-battery,105,105,105,63.31,45
2025-11-29,/products/ring-alarm-8-piece,102,102,102,62.7,40
2025-11-29,/products/video-doorbell-pro-2,99,99,99,55.29,40
2025-11-29,/products/indoor-cam-(2nd-gen),94,94,94,66.85,36
2025-11-30,/checkout/thankyou,160,106,106,61.14,120
2025-11-30,/cart,145,103,103,61.64,100
2025-11-30,/category/security-cameras,125,93,93,63.25,88
2025-11-30,/checkout/payment,115,85,85,64.55,83
2025-11-30,/products/ring-alarm-8-piece,104,103,104,63.75,33
2025-11-30,/products/stick-up-cam-battery,103,103,103,61.36,37
2025-11-30,/products/indoor-cam-(2nd-gen),97,97,97,60.2,30
2025-11-30,/products/video-doorbell-pro-2,96,96,96,64.15,36
2025-12-01,/cart,131,94,94,61.6,90
2025-12-01,/checkout/payment,128,93,93,61.96,89
2025-12-01,/checkout/thankyou,125,95,95,60.54,95
2025-12-01,/category/security-cameras,113,89,89,64.91,81
2025-12-01,/products/ring-alarm-8-piece,110,110,110,63.41,42
2025-12-01,/products/stick-up-cam-battery,103,103,103,58.33,30
2025-12-01,/products/indoor-cam-(2nd-gen),101,101,101,53.12,35
2025-12-01,/products/video-doorbell-pro-2,86,86,86,62.5,34
2025-12-02,/checkout/thankyou,146,102,102,62.58,108
2025-12-02,/checkout/payment,140,103,103,60.83,104
2025-12-02,/cart,137,96,96,60.95,103
2025-12-02,/category/security-cameras,135,98,98,61.9,96
2025-12-02,/products/stick-up-cam-battery,117,117,117,64.34,41
2025-12-02,/products/indoor-cam-(2nd-gen),100,100,100,59.69,40
2025-12-02,/products/video-doorbell-pro-2,93,93,93,59.44,28
2025-12-02,/products/ring-alarm-8-piece,90,90,90,62.78,37
2025-12-03,/checkout/payment,156,102,102,61.94,107
2025-12-03,/cart,155,114,114,59.93,112
2025-12-03,/category/security-cameras,131,97,97,65.76,96
2025-12-03,/checkout/thankyou,130,103,103,62.5,97
2025-12-03,/products/ring-alarm-8-piece,111,111,111,62.98,44
2025-12-03,/products/stick-up-cam-battery,107,107,107,63.39,39
2025-12-03,/products/indoor-cam-(2nd-gen),100,100,100,65.1,30
2025-12-03,/products/video-doorbell-pro-2,82,82,82,60.8,35
2025-12-04,/checkout/payment,149,112,112,61.29,100
2025-12-04,/checkout/thankyou,146,107,107,64.12,100
2025-12-04,/category/security-cameras,143,116,116,64.52,90
2025-12-04,/cart,136,99,99,64.1,94
2025-12-04,/products/ring-alarm-8-piece,105,105,105,61.51,44
2025-12-04,/products/video-doorbell-pro-2,102,102,102,61.15,40
2025-12-04,/products/stick-up-cam-battery,97,97,97,67.5,40
2025-12-04,/products/indoor-cam-(2nd-gen),96,96,96,63.39,45
2025-12-05,/cart,152,109,109,65.77,106
2025-12-05,/checkout/thankyou,141,105,105,63.22,106
2025-12-05,/category/security-cameras,140,101,101,61.59,98
2025-12-05,/checkout/payment,136,91,91,61.72,96
2025-12-05,/products/stick-up-cam-battery,107,107,107,62.13,49
2025-12-05,/products/indoor-cam-(2nd-gen),102,102,102,59.09,34
2025-12-05,/products/video-doorbell-pro-2,99,99,99,60.0,35
2025-12-05,/products/ring-alarm-8-piece,92,92,92,70.75,33
2025-12-06,/checkout/thankyou,157,115,115,59.57,108
2025-12-06,/cart,153,99,99,63.29,103
2025-12-06,/checkout/payment,152,106,106,62.31,111
2025-12-06,/category/security-cameras,129,97,97,59.26,89
2025-12-06,/products/video-doorbell-pro-2,107,107,107,64.33,40
2025-12-06,/products/indoor-cam-(2nd-gen),104,104,104,61.57,44
2025-12-06,/products/stick-up-cam-battery,100,100,100,58.19,39
2025-12-06,/products/ring-alarm-8-piece,89,89,89,63.04,39
2025-12-07,/checkout/payment,146,105,105,61.99,99
2025-12-07,/checkout/thankyou,142,99,99,62.94,102
2025-12-07,/category/security-cameras,139,101,101,63.09,97
2025-12-07,/cart,137,98,98,63.29,98
2025-12-07,/products/ring-alarm-8-piece,109,109,109,62.92,41
2025-12-07,/products/indoor-cam-(2nd-gen),101,101,101,60.0,38
2025-12-07,/products/stick-up-cam-battery,95,95,95,64.22,34
2025-12-07,/products/video-doorbell-pro-2,95,95,95,64.13,40
2025-12-08,/checkout/thankyou,151,108,108,65.45,105
2025-12-08,/cart,143,101,101,62.23,93
